Name,Material,Work Function,Voltage,Frequency,Wavelength,Colour RGB,Colour Hex,Spectrum range 
"Fe,3.6301",Fe,4.67,3.6301,2.007,1.493771368465471e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,3.6808",Fe,4.67,3.6808,2.0192,1.4847068750441126e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,3.7321",Fe,4.67,3.7321,2.0316,1.4756274835581162e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,3.7842",Fe,4.67,3.7842,2.0442,1.4665340317763443e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,3.8371",Fe,4.67,3.8371,2.057,1.4574273627703674e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,3.8906",Fe,4.67,3.8906,2.0699,1.4483083246078032e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,3.9449",Fe,4.67,3.9449,2.0831,1.4391777700416643e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.0",Fe,4.67,4.0,2.0964,1.4300365561959531e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.0558",Fe,4.67,4.0558,2.1099,1.4208855442477506e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.1125",Fe,4.67,4.1125,2.1236,1.411725599106041e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.1699",Fe,4.67,4.1699,2.1375,1.4025575890875274e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.2281",Fe,4.67,4.2281,2.1515,1.393382385589689e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.2871",Fe,4.67,4.2871,2.1658,1.3842008627613502e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.3469",Fe,4.67,4.3469,2.1803,1.3750138971710094e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.4076",Fe,4.67,4.4076,2.195,1.3658223674732074e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.4691",Fe,4.67,4.4691,2.2098,1.3566271540731973e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.5315",Fe,4.67,4.5315,2.2249,1.3474291387901869e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.5948",Fe,4.67,4.5948,2.2402,1.3382292045194304e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.6589",Fe,4.67,4.6589,2.2557,1.3290282348934424e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.724",Fe,4.67,4.724,2.2715,1.3198271139426078e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.7899",Fe,4.67,4.7899,2.2874,1.3106267257554686e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.8568",Fe,4.67,4.8568,2.3036,1.301427954138963e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.9246",Fe,4.67,4.9246,2.32,1.292231682278896e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,4.9933",Fe,4.67,4.9933,2.3366,1.2830387924009126e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.063",Fe,4.67,5.063,2.3534,1.2738501654322597e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.1337",Fe,4.67,5.1337,2.3705,1.2646666806646021e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.2054",Fe,4.67,5.2054,2.3879,1.2554892154181758e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.278",Fe,4.67,5.278,2.4054,1.2463186447075418e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.3517",Fe,4.67,5.3517,2.4232,1.2371558409092152e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.4264",Fe,4.67,5.4264,2.4413,1.2280016734314371e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.5022",Fe,4.67,5.5022,2.4596,1.2188570083863518e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.579",Fe,4.67,5.579,2.4782,1.2097227082648467e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.6569",Fe,4.67,5.6569,2.497,1.2005996316143221e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.7358",Fe,4.67,5.7358,2.5161,1.1914886327196304e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.8159",Fe,4.67,5.8159,2.5355,1.1823905612874464e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.8971",Fe,4.67,5.8971,2.5551,1.1733062621343026e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,5.9794",Fe,4.67,5.9794,2.575,1.1642365748785344e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.0629",Fe,4.67,6.0629,2.5952,1.1551823336363677e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.1475",Fe,4.67,6.1475,2.6157,1.1461443667223731e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.2333",Fe,4.67,6.2333,2.6364,1.1371234963545171e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.3203",Fe,4.67,6.3203,2.6575,1.1281205383640166e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.4086",Fe,4.67,6.4086,2.6788,1.1191363019102107e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.498",Fe,4.67,6.498,2.7004,1.1101715892006576e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.5887",Fe,4.67,6.5887,2.7223,1.1012271952166408e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.6807",Fe,4.67,6.6807,2.7446,1.0923039074442851e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.774",Fe,4.67,6.774,2.7671,1.0834025056114534e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.8685",Fe,4.67,6.8685,2.79,1.074523761430611e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,6.9644",Fe,4.67,6.9644,2.8132,1.065668438347807e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.0616",Fe,4.67,7.0616,2.8367,1.0568372912979474e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.1602",Fe,4.67,7.1602,2.8605,1.0480310664664968e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.2602",Fe,4.67,7.2602,2.8847,1.0392505010577606e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.3615",Fe,4.67,7.3615,2.9092,1.0304963230698766e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.4643",Fe,4.67,7.4643,2.9341,1.0217692510766392e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.5685",Fe,4.67,7.5685,2.9592,1.013069994016281e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.6741",Fe,4.67,7.6741,2.9848,1.0043992509873115e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.7812",Fe,4.67,7.7812,3.0107,9.95757711051519e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,7.8899",Fe,4.67,7.8899,3.037,9.87146053044224e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.0",Fe,4.67,8.0,3.0636,9.785649453918656e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.1117",Fe,4.67,8.1117,3.0906,9.70015045936999e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.2249",Fe,4.67,8.2249,3.118,9.614970017707669e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.3397",Fe,4.67,8.3397,3.1457,9.530114490728981e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.4561",Fe,4.67,8.4561,3.1739,9.445590129592891e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.5742",Fe,4.67,8.5742,3.2024,9.36140307337201e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.6939",Fe,4.67,8.6939,3.2314,9.277559347681061e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.8152",Fe,4.67,8.8152,3.2607,9.194064863382083e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,8.9383",Fe,4.67,8.9383,3.2905,9.110925415366464e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.0631",Fe,4.67,9.0631,3.3206,9.028146681413933e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.1896",Fe,4.67,9.1896,3.3512,8.945734221128435e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.3179",Fe,4.67,9.3179,3.3823,8.863693474950811e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.4479",Fe,4.67,9.4479,3.4137,8.782029763248123e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.5798",Fe,4.67,9.5798,3.4456,8.70074828547933e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.7136",Fe,4.67,9.7136,3.4779,8.61985411943702e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.8492",Fe,4.67,9.8492,3.5107,8.53935222056479e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,9.9866",Fe,4.67,9.9866,3.544,8.459247421349762e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,10.1261",Fe,4.67,10.1261,3.5777,8.379544430789762e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,10.2674",Fe,4.67,10.2674,3.6118,8.30024783393446e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,10.4107",Fe,4.67,10.4107,3.6465,8.221362091499872e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,10.5561",Fe,4.67,10.5561,3.6816,8.142891539555419e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,10.7034",Fe,4.67,10.7034,3.7173,8.064840389282789e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,10.8528",Fe,4.67,10.8528,3.7534,7.987212726805686e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.0043",Fe,4.67,11.0043,3.79,7.9100125130896e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.1579",Fe,4.67,11.1579,3.8272,7.83324358391056e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.3137",Fe,4.67,11.3137,3.8648,7.756909649891888e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.4716",Fe,4.67,11.4716,3.903,7.681014296607846e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.6318",Fe,4.67,11.6318,3.9418,7.605560984753074e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.7942",Fe,4.67,11.7942,3.981,7.530553050376595e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,11.9588",Fe,4.67,11.9588,4.0208,7.455993705179232e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,12.1257",Fe,4.67,12.1257,4.0612,7.381886036873125e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,12.295",Fe,4.67,12.295,4.1021,7.308233009602091e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,12.4666",Fe,4.67,12.4666,4.1436,7.235037464421458e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,12.6407",Fe,4.67,12.6407,4.1857,7.1623021198360504e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,12.8171",Fe,4.67,12.8171,4.2284,7.09002957239489e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,12.996",Fe,4.67,12.996,4.2716,7.018222297341187e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,13.1775",Fe,4.67,13.1775,4.3155,6.946882649316227e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,13.3614",Fe,4.67,13.3614,4.36,6.876012863115604e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,13.5479",Fe,4.67,13.5479,4.4051,6.805615054496341e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,13.737",Fe,4.67,13.737,4.4508,6.7356912210333944e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,13.9288",Fe,4.67,13.9288,4.4972,6.666243243023981e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,14.1232",Fe,4.67,14.1232,4.5442,6.597272884438209e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,14.3204",Fe,4.67,14.3204,4.5919,6.528781793914435e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,14.5203",Fe,4.67,14.5203,4.6402,6.460771505797802e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,14.723",Fe,4.67,14.723,4.6892,6.3932434412203464e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,14.9285",Fe,4.67,14.9285,4.7389,6.326198909221148e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,15.1369",Fe,4.67,15.1369,4.7893,6.2596391079048856e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,15.3482",Fe,4.67,15.3482,4.8404,6.1935651256372584e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,15.5625",Fe,4.67,15.5625,4.8922,6.127977942275651e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,15.7797",Fe,4.67,15.7797,4.9447,6.062878430433489e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,16.0",Fe,4.67,16.0,4.998,5.998267356776691e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,16.2234",Fe,4.67,16.2234,5.052,5.934145383350662e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,16.4498",Fe,4.67,16.4498,5.1068,5.870513068936242e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,16.6795",Fe,4.67,16.6795,5.1623,5.807370870433089e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,16.9123",Fe,4.67,16.9123,5.2186,5.7447191442689096e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,17.1484",Fe,4.67,17.1484,5.2757,5.682558147833069e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,17.3878",Fe,4.67,17.3878,5.3335,5.6208880409329896e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,17.6305",Fe,4.67,17.6305,5.3922,5.55970888727193e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,17.8766",Fe,4.67,17.8766,5.4517,5.49902065594655e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,18.1261",Fe,4.67,18.1261,5.5121,5.438823222962929e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,18.3792",Fe,4.67,18.3792,5.5733,5.37911637276946e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,18.6357",Fe,4.67,18.6357,5.6353,5.319899799805314e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,18.8959",Fe,4.67,18.8959,5.6982,5.261173110062971e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,19.1597",Fe,4.67,19.1597,5.762,5.2029358226635336e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,19.4271",Fe,4.67,19.4271,5.8267,5.1451873714433704e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,19.6983",Fe,4.67,19.6983,5.8922,5.0879271065508584e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,19.9733",Fe,4.67,19.9733,5.9587,5.031154296051812e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,20.2521",Fe,4.67,20.2521,6.0261,4.974868127542448e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,20.5348",Fe,4.67,20.5348,6.0945,4.919067709768485e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,20.8215",Fe,4.67,20.8215,6.1638,4.863752074249291e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,21.1121",Fe,4.67,21.1121,6.2341,4.808920176905784e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,21.4068",Fe,4.67,21.4068,6.3054,4.75457089969098e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,21.7057",Fe,4.67,21.7057,6.3776,4.700703052221995e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,22.0087",Fe,4.67,22.0087,6.4509,4.647315373412465e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,22.3159",Fe,4.67,22.3159,6.5252,4.594406533104204e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,22.6274",Fe,4.67,22.6274,6.6005,4.541975133697167e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,22.9433",Fe,4.67,22.9433,6.6769,4.490019711776586e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,23.2636",Fe,4.67,23.2636,6.7543,4.438538739736375e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,23.5883",Fe,4.67,23.5883,6.8328,4.387530627397817e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,23.9176",Fe,4.67,23.9176,6.9124,4.336993723622571e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,24.2515",Fe,4.67,24.2515,6.9932,4.286926317919182e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,24.59",Fe,4.67,24.59,7.075,4.237326642042138e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,24.9333",Fe,4.67,24.9333,7.158,4.18819287158272e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,25.2813",Fe,4.67,25.2813,7.2422,4.1395231275507784e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,25.6342",Fe,4.67,25.6342,7.3275,4.0913154779467144e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,25.9921",Fe,4.67,25.9921,7.4141,4.043567939322871e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,26.3549",Fe,4.67,26.3549,7.5018,3.996278478333682e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,26.7228",Fe,4.67,26.7228,7.5907,3.949445013273838e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,27.0958",Fe,4.67,27.0958,7.6809,3.903065415603861e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,27.4741",Fe,4.67,27.4741,7.7724,3.857137511462436e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,27.8576",Fe,4.67,27.8576,7.8651,3.811659083164935e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,28.2465",Fe,4.67,28.2465,7.9592,3.766627870687524e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,28.6408",Fe,4.67,28.6408,8.0545,3.722041573136386e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,29.0406",Fe,4.67,29.0406,8.1512,3.677897850201459e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,29.446",Fe,4.67,29.446,8.2492,3.63419432359432e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,29.8571",Fe,4.67,29.8571,8.3486,3.5909285784696428e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,30.2738",Fe,4.67,30.2738,8.4494,3.5480981648299164e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,30.6965",Fe,4.67,30.6965,8.5516,3.505700598912931e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,31.125",Fe,4.67,31.125,8.6552,3.4637333645617336e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Fe,31.5594",Fe,4.67,31.5594,8.7602,3.4221939145766348e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0312",Co,5.0,0.0312,1.2166,2.464281141026605e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0317",Co,5.0,0.0317,1.2167,2.4640674945325574e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0321",Co,5.0,0.0321,1.2168,2.4638509034657194e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0326",Co,5.0,0.0326,1.2169,2.4636313277744285e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.033",Co,5.0,0.033,1.217,2.463408726877097e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0335",Co,5.0,0.0335,1.2171,2.4631830596556138e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.034",Co,5.0,0.034,1.2172,2.4629542844486806e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0344",Co,5.0,0.0344,1.2173,2.4627223590450736e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0349",Co,5.0,0.0349,1.2174,2.4624872406768374e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0354",Co,5.0,0.0354,1.2176,2.4622488860124077e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0359",Co,5.0,0.0359,1.2177,2.4620072511496544e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0364",Co,5.0,0.0364,1.2178,2.4617622916088672e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0369",Co,5.0,0.0369,1.2179,2.4615139623256525e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0374",Co,5.0,0.0374,1.218,2.4612622176437715e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0379",Co,5.0,0.0379,1.2182,2.461007011307893e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0385",Co,5.0,0.0385,1.2183,2.4607482964562826e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.039",Co,5.0,0.039,1.2184,2.4604860256134115e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0396",Co,5.0,0.0396,1.2186,2.460220150682496e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0401",Co,5.0,0.0401,1.2187,2.4599506229379584e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0407",Co,5.0,0.0407,1.2188,2.4596773930178163e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0412",Co,5.0,0.0412,1.219,2.4594004109159933e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0418",Co,5.0,0.0418,1.2191,2.4591196259745635e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0424",Co,5.0,0.0424,1.2192,2.4588349868759072e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.043",Co,5.0,0.043,1.2194,2.4585464416348058e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0436",Co,5.0,0.0436,1.2195,2.458253937590447e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0442",Co,5.0,0.0442,1.2197,2.4579574213983696e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0448",Co,5.0,0.0448,1.2198,2.4576568390223152e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0454",Co,5.0,0.0454,1.22,2.457352135726019e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0461",Co,5.0,0.0461,1.2201,2.4570432560649162e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0467",Co,5.0,0.0467,1.2203,2.4567301438777766e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0474",Co,5.0,0.0474,1.2204,2.4564127422782595e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.048",Co,5.0,0.048,1.2206,2.4560909936463942e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0487",Co,5.0,0.0487,1.2208,2.455764839619985e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0494",Co,5.0,0.0494,1.2209,2.455434221085941e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0501",Co,5.0,0.0501,1.2211,2.4550990781715264e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0508",Co,5.0,0.0508,1.2213,2.4547593502355395e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0515",Co,5.0,0.0515,1.2214,2.454414975859412e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0522",Co,5.0,0.0522,1.2216,2.4540658928382374e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0529",Co,5.0,0.0529,1.2218,2.4537120381717174e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0537",Co,5.0,0.0537,1.222,2.453353348055042e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0544",Co,5.0,0.0544,1.2222,2.452989757869686e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0552",Co,5.0,0.0552,1.2223,2.4526212021741398e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0559",Co,5.0,0.0559,1.2225,2.4522476146945565e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0567",Co,5.0,0.0567,1.2227,2.451868928315334e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0575",Co,5.0,0.0575,1.2229,2.45148507506962e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0583",Co,5.0,0.0583,1.2231,2.4510959861297405e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0591",Co,5.0,0.0591,1.2233,2.4507015917975667e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.06",Co,5.0,0.06,1.2235,2.4503018214947978e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0608",Co,5.0,0.0608,1.2237,2.4498966037531805e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0616",Co,5.0,0.0616,1.2239,2.449485866204656e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0625",Co,5.0,0.0625,1.2241,2.4490695355714374e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Co,0.0634",Co,5.0,0.0634,1.2243,2.4486475376560144e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
